game_nr,object,fixed indices,context condition,message
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11251,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11688,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
