game_nr,object,fixed indices,context condition,message
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10577,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
10647,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
11081,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
